train_id,origin_hub,destination_hub,departure_time,departure_time_fmt,arrival_time,arrival_time_fmt,capacity
X27434,26,13,6.5,Day 1 06:30,12.77,Day 1 12:46,600.0
X27435,13,26,8.0,Day 1 08:00,14.27,Day 1 14:16,600.0
X27436,26,13,8.0,Day 1 08:00,14.27,Day 1 14:16,600.0
X27437,13,26,9.5,Day 1 09:30,15.77,Day 1 15:46,600.0
X27438,26,13,9.5,Day 1 09:30,15.77,Day 1 15:46,600.0
X27439,13,26,10.9,Day 1 10:54,17.17,Day 1 17:10,600.0
X27440,26,13,10.9,Day 1 10:54,17.17,Day 1 17:10,600.0
X27441,13,26,12.4,Day 1 12:24,18.67,Day 1 18:40,600.0
X27442,26,13,12.4,Day 1 12:24,18.67,Day 1 18:40,600.0
X27443,13,26,13.8,Day 1 13:48,20.07,Day 1 20:04,600.0
X27444,26,13,13.8,Day 1 13:48,20.07,Day 1 20:04,600.0
X27445,13,26,15.3,Day 1 15:18,21.57,Day 1 21:34,600.0
X27446,26,13,15.3,Day 1 15:18,21.57,Day 1 21:34,600.0
X27447,13,26,16.7,Day 1 16:42,22.97,Day 1 22:58,600.0
X27448,26,13,16.7,Day 1 16:42,22.97,Day 1 22:58,600.0
X27449,13,26,18.2,Day 1 18:12,24.47,Day 2 00:28,600.0
X27450,26,13,18.2,Day 1 18:12,24.47,Day 2 00:28,600.0
X27451,13,26,19.6,Day 1 19:36,25.87,Day 2 01:52,600.0
X27452,26,13,19.6,Day 1 19:36,25.87,Day 2 01:52,600.0
X27453,13,26,21.1,Day 1 21:06,27.37,Day 2 03:22,600.0
X27454,26,13,21.1,Day 1 21:06,27.37,Day 2 03:22,600.0
X27455,13,26,22.5,Day 1 22:30,28.77,Day 2 04:46,600.0
X27456,26,13,22.5,Day 1 22:30,28.77,Day 2 04:46,600.0
X27457,13,26,24.0,Day 2 00:00,30.27,Day 2 06:16,600.0
X27458,26,13,24.0,Day 2 00:00,30.27,Day 2 06:16,600.0
X27459,13,26,25.5,Day 2 01:30,31.77,Day 2 07:46,600.0
X27460,26,13,25.5,Day 2 01:30,31.77,Day 2 07:46,600.0
X27461,13,26,26.9,Day 2 02:54,33.17,Day 2 09:10,600.0
X27462,26,13,26.9,Day 2 02:54,33.17,Day 2 09:10,600.0
X27463,13,26,28.4,Day 2 04:24,34.67,Day 2 10:40,600.0
X27464,26,13,28.4,Day 2 04:24,34.67,Day 2 10:40,600.0
X27465,13,26,29.8,Day 2 05:48,36.07,Day 2 12:04,600.0
X27466,26,13,29.8,Day 2 05:48,36.07,Day 2 12:04,600.0
X27467,13,26,31.3,Day 2 07:18,37.57,Day 2 13:34,600.0
X27468,26,13,31.3,Day 2 07:18,37.57,Day 2 13:34,600.0
X27469,13,26,32.7,Day 2 08:42,38.97,Day 2 14:58,600.0
X27470,26,13,32.7,Day 2 08:42,38.97,Day 2 14:58,600.0
X27471,13,26,34.2,Day 2 10:12,40.47,Day 2 16:28,600.0
X27472,26,13,34.2,Day 2 10:12,40.47,Day 2 16:28,600.0
X27473,13,26,35.6,Day 2 11:36,41.87,Day 2 17:52,600.0
X27474,26,13,35.6,Day 2 11:36,41.87,Day 2 17:52,600.0
X27475,13,26,37.1,Day 2 13:06,43.37,Day 2 19:22,600.0
X27476,26,13,37.1,Day 2 13:06,43.37,Day 2 19:22,600.0
X27477,13,26,38.5,Day 2 14:30,44.77,Day 2 20:46,600.0
X27478,26,13,38.5,Day 2 14:30,44.77,Day 2 20:46,600.0
X27479,13,26,40.0,Day 2 16:00,46.27,Day 2 22:16,600.0
X27480,26,13,40.0,Day 2 16:00,46.27,Day 2 22:16,600.0
X27481,13,26,41.5,Day 2 17:30,47.77,Day 2 23:46,600.0
X27482,26,13,41.5,Day 2 17:30,47.77,Day 2 23:46,600.0
X27483,13,26,42.9,Day 2 18:54,49.17,Day 3 01:10,600.0
X27484,26,13,42.9,Day 2 18:54,49.17,Day 3 01:10,600.0
X27485,13,26,44.4,Day 2 20:24,50.67,Day 3 02:40,600.0
X27486,26,13,44.4,Day 2 20:24,50.67,Day 3 02:40,600.0
X27487,13,26,45.8,Day 2 21:48,52.07,Day 3 04:04,600.0
X27488,26,13,45.8,Day 2 21:48,52.07,Day 3 04:04,600.0
X27489,13,26,47.3,Day 2 23:18,53.57,Day 3 05:34,600.0
X27490,26,13,47.3,Day 2 23:18,53.57,Day 3 05:34,600.0
X27491,13,27,0.7,Day 1 00:42,12.12,Day 1 12:07,600.0
X27492,27,13,0.7,Day 1 00:42,12.12,Day 1 12:07,600.0
X27493,13,27,2.2,Day 1 02:12,13.62,Day 1 13:37,600.0
X27494,27,13,2.2,Day 1 02:12,13.62,Day 1 13:37,600.0
X27495,13,27,3.6,Day 1 03:36,15.02,Day 1 15:01,600.0
X27496,27,13,3.6,Day 1 03:36,15.02,Day 1 15:01,600.0
X27497,13,27,5.1,Day 1 05:06,16.52,Day 1 16:31,600.0
X27498,27,13,5.1,Day 1 05:06,16.52,Day 1 16:31,600.0
X27499,13,27,6.5,Day 1 06:30,17.92,Day 1 17:55,600.0
X27500,27,13,6.5,Day 1 06:30,17.92,Day 1 17:55,600.0
X27501,13,27,8.0,Day 1 08:00,19.42,Day 1 19:25,600.0
X27502,27,13,8.0,Day 1 08:00,19.42,Day 1 19:25,600.0
X27503,13,27,9.5,Day 1 09:30,20.92,Day 1 20:55,600.0
X27504,27,13,9.5,Day 1 09:30,20.92,Day 1 20:55,600.0
X27505,13,27,10.9,Day 1 10:54,22.32,Day 1 22:19,600.0
X27506,27,13,10.9,Day 1 10:54,22.32,Day 1 22:19,600.0
X27507,13,27,12.4,Day 1 12:24,23.82,Day 1 23:49,600.0
X27508,27,13,12.4,Day 1 12:24,23.82,Day 1 23:49,600.0
X27509,13,27,13.8,Day 1 13:48,25.22,Day 2 01:13,600.0
X27510,27,13,13.8,Day 1 13:48,25.22,Day 2 01:13,600.0
X27511,13,27,15.3,Day 1 15:18,26.72,Day 2 02:43,600.0
X27512,27,13,15.3,Day 1 15:18,26.72,Day 2 02:43,600.0
X27513,13,27,16.7,Day 1 16:42,28.12,Day 2 04:07,600.0
X27514,27,13,16.7,Day 1 16:42,28.12,Day 2 04:07,600.0
X27515,13,27,18.2,Day 1 18:12,29.62,Day 2 05:37,600.0
X27516,27,13,18.2,Day 1 18:12,29.62,Day 2 05:37,600.0
X27517,13,27,19.6,Day 1 19:36,31.02,Day 2 07:01,600.0
X27518,27,13,19.6,Day 1 19:36,31.02,Day 2 07:01,600.0
X27519,13,27,21.1,Day 1 21:06,32.52,Day 2 08:31,600.0
X27520,27,13,21.1,Day 1 21:06,32.52,Day 2 08:31,600.0
X27521,13,27,22.5,Day 1 22:30,33.92,Day 2 09:55,600.0
X27522,27,13,22.5,Day 1 22:30,33.92,Day 2 09:55,600.0
X27523,13,27,24.0,Day 2 00:00,35.42,Day 2 11:25,600.0
X27524,27,13,24.0,Day 2 00:00,35.42,Day 2 11:25,600.0
X27525,13,27,25.5,Day 2 01:30,36.92,Day 2 12:55,600.0
X27526,27,13,25.5,Day 2 01:30,36.92,Day 2 12:55,600.0
X27527,13,27,26.9,Day 2 02:54,38.32,Day 2 14:19,600.0
X27528,27,13,26.9,Day 2 02:54,38.32,Day 2 14:19,600.0
X27529,13,27,28.4,Day 2 04:24,39.82,Day 2 15:49,600.0
X27530,27,13,28.4,Day 2 04:24,39.82,Day 2 15:49,600.0
X27531,13,27,29.8,Day 2 05:48,41.22,Day 2 17:13,600.0
X27532,27,13,29.8,Day 2 05:48,41.22,Day 2 17:13,600.0
X27533,13,27,31.3,Day 2 07:18,42.72,Day 2 18:43,600.0
X27534,27,13,31.3,Day 2 07:18,42.72,Day 2 18:43,600.0
X27535,13,27,32.7,Day 2 08:42,44.12,Day 2 20:07,600.0
X27536,27,13,32.7,Day 2 08:42,44.12,Day 2 20:07,600.0
X27537,13,27,34.2,Day 2 10:12,45.62,Day 2 21:37,600.0
X27538,27,13,34.2,Day 2 10:12,45.62,Day 2 21:37,600.0
X27539,13,27,35.6,Day 2 11:36,47.02,Day 2 23:01,600.0
X27540,27,13,35.6,Day 2 11:36,47.02,Day 2 23:01,600.0
X27541,13,27,37.1,Day 2 13:06,48.52,Day 3 00:31,600.0
X27542,27,13,37.1,Day 2 13:06,48.52,Day 3 00:31,600.0
X27543,13,27,38.5,Day 2 14:30,49.92,Day 3 01:55,600.0
X27544,27,13,38.5,Day 2 14:30,49.92,Day 3 01:55,600.0
X27545,13,27,40.0,Day 2 16:00,51.42,Day 3 03:25,600.0
X27546,27,13,40.0,Day 2 16:00,51.42,Day 3 03:25,600.0
X27547,13,27,41.5,Day 2 17:30,52.92,Day 3 04:55,600.0
X27548,27,13,41.5,Day 2 17:30,52.92,Day 3 04:55,600.0
X27549,13,27,42.9,Day 2 18:54,54.32,Day 3 06:19,600.0
X27550,27,13,42.9,Day 2 18:54,54.32,Day 3 06:19,600.0
X27551,13,27,44.4,Day 2 20:24,55.82,Day 3 07:49,600.0
X27552,27,13,44.4,Day 2 20:24,55.82,Day 3 07:49,600.0
X27553,13,27,45.8,Day 2 21:48,57.22,Day 3 09:13,600.0
X27554,27,13,45.8,Day 2 21:48,57.22,Day 3 09:13,600.0
X27555,13,27,47.3,Day 2 23:18,58.72,Day 3 10:43,600.0
X27556,27,13,47.3,Day 2 23:18,58.72,Day 3 10:43,600.0
X27557,13,28,0.7,Day 1 00:42,8.35,Day 1 08:21,600.0
X27558,28,13,0.7,Day 1 00:42,8.35,Day 1 08:21,600.0
X27559,13,28,2.2,Day 1 02:12,9.85,Day 1 09:51,600.0
X27560,28,13,2.2,Day 1 02:12,9.85,Day 1 09:51,600.0
X27561,13,28,3.6,Day 1 03:36,11.25,Day 1 11:15,600.0
X27562,28,13,3.6,Day 1 03:36,11.25,Day 1 11:15,600.0
X27563,13,28,5.1,Day 1 05:06,12.75,Day 1 12:45,600.0
X27564,28,13,5.1,Day 1 05:06,12.75,Day 1 12:45,600.0
X27565,13,28,6.5,Day 1 06:30,14.15,Day 1 14:09,600.0
X27566,28,13,6.5,Day 1 06:30,14.15,Day 1 14:09,600.0
X27567,13,28,8.0,Day 1 08:00,15.65,Day 1 15:39,600.0
X27568,28,13,8.0,Day 1 08:00,15.65,Day 1 15:39,600.0
X27569,13,28,9.5,Day 1 09:30,17.15,Day 1 17:09,600.0
X27570,28,13,9.5,Day 1 09:30,17.15,Day 1 17:09,600.0
X27571,13,28,10.9,Day 1 10:54,18.55,Day 1 18:33,600.0
X27572,28,13,10.9,Day 1 10:54,18.55,Day 1 18:33,600.0
X27573,13,28,12.4,Day 1 12:24,20.05,Day 1 20:03,600.0
X27574,28,13,12.4,Day 1 12:24,20.05,Day 1 20:03,600.0
X27575,13,28,13.8,Day 1 13:48,21.45,Day 1 21:27,600.0
X27576,28,13,13.8,Day 1 13:48,21.45,Day 1 21:27,600.0
X27577,13,28,15.3,Day 1 15:18,22.95,Day 1 22:57,600.0
X27578,28,13,15.3,Day 1 15:18,22.95,Day 1 22:57,600.0
X27579,13,28,16.7,Day 1 16:42,24.35,Day 2 00:21,600.0
X27580,28,13,16.7,Day 1 16:42,24.35,Day 2 00:21,600.0
X27581,13,28,18.2,Day 1 18:12,25.85,Day 2 01:51,600.0
X27582,28,13,18.2,Day 1 18:12,25.85,Day 2 01:51,600.0
X27583,13,28,19.6,Day 1 19:36,27.25,Day 2 03:15,600.0
X27584,28,13,19.6,Day 1 19:36,27.25,Day 2 03:15,600.0
X27585,13,28,21.1,Day 1 21:06,28.75,Day 2 04:45,600.0
X27586,28,13,21.1,Day 1 21:06,28.75,Day 2 04:45,600.0
X27587,13,28,22.5,Day 1 22:30,30.15,Day 2 06:09,600.0
X27588,28,13,22.5,Day 1 22:30,30.15,Day 2 06:09,600.0
X27589,13,28,24.0,Day 2 00:00,31.65,Day 2 07:39,600.0
X27590,28,13,24.0,Day 2 00:00,31.65,Day 2 07:39,600.0
X27591,13,28,25.5,Day 2 01:30,33.15,Day 2 09:09,600.0
X27592,28,13,25.5,Day 2 01:30,33.15,Day 2 09:09,600.0
X27593,13,28,26.9,Day 2 02:54,34.55,Day 2 10:33,600.0
X27594,28,13,26.9,Day 2 02:54,34.55,Day 2 10:33,600.0
X27595,13,28,28.4,Day 2 04:24,36.05,Day 2 12:03,600.0
X27596,28,13,28.4,Day 2 04:24,36.05,Day 2 12:03,600.0
X27597,13,28,29.8,Day 2 05:48,37.45,Day 2 13:27,600.0
X27598,28,13,29.8,Day 2 05:48,37.45,Day 2 13:27,600.0
X27599,13,28,31.3,Day 2 07:18,38.95,Day 2 14:57,600.0
X27600,28,13,31.3,Day 2 07:18,38.95,Day 2 14:57,600.0
X27601,13,28,32.7,Day 2 08:42,40.35,Day 2 16:21,600.0
X27602,28,13,32.7,Day 2 08:42,40.35,Day 2 16:21,600.0
X27603,13,28,34.2,Day 2 10:12,41.85,Day 2 17:51,600.0
X27604,28,13,34.2,Day 2 10:12,41.85,Day 2 17:51,600.0
X27605,13,28,35.6,Day 2 11:36,43.25,Day 2 19:15,600.0
X27606,28,13,35.6,Day 2 11:36,43.25,Day 2 19:15,600.0
X27607,13,28,37.1,Day 2 13:06,44.75,Day 2 20:45,600.0
X27608,28,13,37.1,Day 2 13:06,44.75,Day 2 20:45,600.0
X27609,13,28,38.5,Day 2 14:30,46.15,Day 2 22:09,600.0
X27610,28,13,38.5,Day 2 14:30,46.15,Day 2 22:09,600.0
X27611,13,28,40.0,Day 2 16:00,47.65,Day 2 23:39,600.0
X27612,28,13,40.0,Day 2 16:00,47.65,Day 2 23:39,600.0
X27613,13,28,41.5,Day 2 17:30,49.15,Day 3 01:09,600.0
X27614,28,13,41.5,Day 2 17:30,49.15,Day 3 01:09,600.0
X27615,13,28,42.9,Day 2 18:54,50.55,Day 3 02:33,600.0
X27616,28,13,42.9,Day 2 18:54,50.55,Day 3 02:33,600.0
X27617,13,28,44.4,Day 2 20:24,52.05,Day 3 04:03,600.0
X27618,28,13,44.4,Day 2 20:24,52.05,Day 3 04:03,600.0
X27619,13,28,45.8,Day 2 21:48,53.45,Day 3 05:27,600.0
X27620,28,13,45.8,Day 2 21:48,53.45,Day 3 05:27,600.0
X27621,13,28,47.3,Day 2 23:18,54.95,Day 3 06:57,600.0
X27622,28,13,47.3,Day 2 23:18,54.95,Day 3 06:57,600.0
X27623,13,29,0.7,Day 1 00:42,7.5,Day 1 07:30,600.0
X27624,29,13,0.7,Day 1 00:42,7.5,Day 1 07:30,600.0
X27625,13,29,2.2,Day 1 02:12,9.0,Day 1 09:00,600.0
X27626,29,13,2.2,Day 1 02:12,9.0,Day 1 09:00,600.0
X27627,13,29,3.6,Day 1 03:36,10.4,Day 1 10:24,600.0
X27628,29,13,3.6,Day 1 03:36,10.4,Day 1 10:24,600.0
X27629,13,29,5.1,Day 1 05:06,11.9,Day 1 11:54,600.0
X27630,29,13,5.1,Day 1 05:06,11.9,Day 1 11:54,600.0
X27631,13,29,6.5,Day 1 06:30,13.3,Day 1 13:18,600.0
X27632,29,13,6.5,Day 1 06:30,13.3,Day 1 13:18,600.0
X27633,13,29,8.0,Day 1 08:00,14.8,Day 1 14:48,600.0
X27634,29,13,8.0,Day 1 08:00,14.8,Day 1 14:48,600.0
X27635,13,29,9.5,Day 1 09:30,16.3,Day 1 16:18,600.0
X27636,29,13,9.5,Day 1 09:30,16.3,Day 1 16:18,600.0
X27637,13,29,10.9,Day 1 10:54,17.7,Day 1 17:42,600.0
X27638,29,13,10.9,Day 1 10:54,17.7,Day 1 17:42,600.0
X27639,13,29,12.4,Day 1 12:24,19.2,Day 1 19:12,600.0
X27640,29,13,12.4,Day 1 12:24,19.2,Day 1 19:12,600.0
X27641,13,29,13.8,Day 1 13:48,20.6,Day 1 20:36,600.0
X27642,29,13,13.8,Day 1 13:48,20.6,Day 1 20:36,600.0
X27643,13,29,15.3,Day 1 15:18,22.1,Day 1 22:06,600.0
X27644,29,13,15.3,Day 1 15:18,22.1,Day 1 22:06,600.0
X27645,13,29,16.7,Day 1 16:42,23.5,Day 1 23:30,600.0
X27646,29,13,16.7,Day 1 16:42,23.5,Day 1 23:30,600.0
X27647,13,29,18.2,Day 1 18:12,25.0,Day 2 01:00,600.0
X27648,29,13,18.2,Day 1 18:12,25.0,Day 2 01:00,600.0
X27649,13,29,19.6,Day 1 19:36,26.4,Day 2 02:24,600.0
X27650,29,13,19.6,Day 1 19:36,26.4,Day 2 02:24,600.0
X27651,13,29,21.1,Day 1 21:06,27.9,Day 2 03:54,600.0
X27652,29,13,21.1,Day 1 21:06,27.9,Day 2 03:54,600.0
X27653,13,29,22.5,Day 1 22:30,29.3,Day 2 05:18,600.0
X27654,29,13,22.5,Day 1 22:30,29.3,Day 2 05:18,600.0
X27655,13,29,24.0,Day 2 00:00,30.8,Day 2 06:48,600.0
X27656,29,13,24.0,Day 2 00:00,30.8,Day 2 06:48,600.0
X27657,13,29,25.5,Day 2 01:30,32.3,Day 2 08:18,600.0
X27658,29,13,25.5,Day 2 01:30,32.3,Day 2 08:18,600.0
X27659,13,29,26.9,Day 2 02:54,33.7,Day 2 09:42,600.0
X27660,29,13,26.9,Day 2 02:54,33.7,Day 2 09:42,600.0
X27661,13,29,28.4,Day 2 04:24,35.2,Day 2 11:12,600.0
X27662,29,13,28.4,Day 2 04:24,35.2,Day 2 11:12,600.0
X27663,13,29,29.8,Day 2 05:48,36.6,Day 2 12:36,600.0
X27664,29,13,29.8,Day 2 05:48,36.6,Day 2 12:36,600.0
X27665,13,29,31.3,Day 2 07:18,38.1,Day 2 14:06,600.0
X27666,29,13,31.3,Day 2 07:18,38.1,Day 2 14:06,600.0
X27667,13,29,32.7,Day 2 08:42,39.5,Day 2 15:30,600.0
X27668,29,13,32.7,Day 2 08:42,39.5,Day 2 15:30,600.0
X27669,13,29,34.2,Day 2 10:12,41.0,Day 2 17:00,600.0
X27670,29,13,34.2,Day 2 10:12,41.0,Day 2 17:00,600.0
X27671,13,29,35.6,Day 2 11:36,42.4,Day 2 18:24,600.0
X27672,29,13,35.6,Day 2 11:36,42.4,Day 2 18:24,600.0
X27673,13,29,37.1,Day 2 13:06,43.9,Day 2 19:54,600.0
X27674,29,13,37.1,Day 2 13:06,43.9,Day 2 19:54,600.0
X27675,13,29,38.5,Day 2 14:30,45.3,Day 2 21:18,600.0
X27676,29,13,38.5,Day 2 14:30,45.3,Day 2 21:18,600.0
X27677,13,29,40.0,Day 2 16:00,46.8,Day 2 22:48,600.0
X27678,29,13,40.0,Day 2 16:00,46.8,Day 2 22:48,600.0
X27679,13,29,41.5,Day 2 17:30,48.3,Day 3 00:18,600.0
X27680,29,13,41.5,Day 2 17:30,48.3,Day 3 00:18,600.0
X27681,13,29,42.9,Day 2 18:54,49.7,Day 3 01:42,600.0
X27682,29,13,42.9,Day 2 18:54,49.7,Day 3 01:42,600.0
X27683,13,29,44.4,Day 2 20:24,51.2,Day 3 03:12,600.0
X27684,29,13,44.4,Day 2 20:24,51.2,Day 3 03:12,600.0
X27685,13,29,45.8,Day 2 21:48,52.6,Day 3 04:36,600.0
X27686,29,13,45.8,Day 2 21:48,52.6,Day 3 04:36,600.0
X27687,13,29,47.3,Day 2 23:18,54.1,Day 3 06:06,600.0
X27688,29,13,47.3,Day 2 23:18,54.1,Day 3 06:06,600.0
X27689,13,30,0.7,Day 1 00:42,11.49,Day 1 11:29,600.0
X27690,30,13,0.7,Day 1 00:42,11.49,Day 1 11:29,600.0
X27691,13,30,2.2,Day 1 02:12,12.99,Day 1 12:59,600.0
X27692,30,13,2.2,Day 1 02:12,12.99,Day 1 12:59,600.0
X27693,13,30,3.6,Day 1 03:36,14.39,Day 1 14:23,600.0
X27694,30,13,3.6,Day 1 03:36,14.39,Day 1 14:23,600.0
X27695,13,30,5.1,Day 1 05:06,15.89,Day 1 15:53,600.0
X27696,30,13,5.1,Day 1 05:06,15.89,Day 1 15:53,600.0
X27697,13,30,6.5,Day 1 06:30,17.29,Day 1 17:17,600.0
X27698,30,13,6.5,Day 1 06:30,17.29,Day 1 17:17,600.0
X27699,13,30,8.0,Day 1 08:00,18.79,Day 1 18:47,600.0
X27700,30,13,8.0,Day 1 08:00,18.79,Day 1 18:47,600.0
X27701,13,30,9.5,Day 1 09:30,20.29,Day 1 20:17,600.0
X27702,30,13,9.5,Day 1 09:30,20.29,Day 1 20:17,600.0
X27703,13,30,10.9,Day 1 10:54,21.69,Day 1 21:41,600.0
X27704,30,13,10.9,Day 1 10:54,21.69,Day 1 21:41,600.0
X27705,13,30,12.4,Day 1 12:24,23.19,Day 1 23:11,600.0
X27706,30,13,12.4,Day 1 12:24,23.19,Day 1 23:11,600.0
X27707,13,30,13.8,Day 1 13:48,24.59,Day 2 00:35,600.0
X27708,30,13,13.8,Day 1 13:48,24.59,Day 2 00:35,600.0
X27709,13,30,15.3,Day 1 15:18,26.09,Day 2 02:05,600.0
X27710,30,13,15.3,Day 1 15:18,26.09,Day 2 02:05,600.0
X27711,13,30,16.7,Day 1 16:42,27.49,Day 2 03:29,600.0
X27712,30,13,16.7,Day 1 16:42,27.49,Day 2 03:29,600.0
X27713,13,30,18.2,Day 1 18:12,28.99,Day 2 04:59,600.0
X27714,30,13,18.2,Day 1 18:12,28.99,Day 2 04:59,600.0
X27715,13,30,19.6,Day 1 19:36,30.39,Day 2 06:23,600.0
X27716,30,13,19.6,Day 1 19:36,30.39,Day 2 06:23,600.0
X27717,13,30,21.1,Day 1 21:06,31.89,Day 2 07:53,600.0
X27718,30,13,21.1,Day 1 21:06,31.89,Day 2 07:53,600.0
X27719,13,30,22.5,Day 1 22:30,33.29,Day 2 09:17,600.0
X27720,30,13,22.5,Day 1 22:30,33.29,Day 2 09:17,600.0
X27721,13,30,24.0,Day 2 00:00,34.79,Day 2 10:47,600.0
X27722,30,13,24.0,Day 2 00:00,34.79,Day 2 10:47,600.0
X27723,13,30,25.5,Day 2 01:30,36.29,Day 2 12:17,600.0
X27724,30,13,25.5,Day 2 01:30,36.29,Day 2 12:17,600.0
X27725,13,30,26.9,Day 2 02:54,37.69,Day 2 13:41,600.0
X27726,30,13,26.9,Day 2 02:54,37.69,Day 2 13:41,600.0
X27727,13,30,28.4,Day 2 04:24,39.19,Day 2 15:11,600.0
X27728,30,13,28.4,Day 2 04:24,39.19,Day 2 15:11,600.0
X27729,13,30,29.8,Day 2 05:48,40.59,Day 2 16:35,600.0
X27730,30,13,29.8,Day 2 05:48,40.59,Day 2 16:35,600.0
X27731,13,30,31.3,Day 2 07:18,42.09,Day 2 18:05,600.0
X27732,30,13,31.3,Day 2 07:18,42.09,Day 2 18:05,600.0
X27733,13,30,32.7,Day 2 08:42,43.49,Day 2 19:29,600.0
X27734,30,13,32.7,Day 2 08:42,43.49,Day 2 19:29,600.0
X27735,13,30,34.2,Day 2 10:12,44.99,Day 2 20:59,600.0
X27736,30,13,34.2,Day 2 10:12,44.99,Day 2 20:59,600.0
X27737,13,30,35.6,Day 2 11:36,46.39,Day 2 22:23,600.0
X27738,30,13,35.6,Day 2 11:36,46.39,Day 2 22:23,600.0
X27739,13,30,37.1,Day 2 13:06,47.89,Day 2 23:53,600.0
X27740,30,13,37.1,Day 2 13:06,47.89,Day 2 23:53,600.0
X27741,13,30,38.5,Day 2 14:30,49.29,Day 3 01:17,600.0
X27742,30,13,38.5,Day 2 14:30,49.29,Day 3 01:17,600.0
X27743,13,30,40.0,Day 2 16:00,50.79,Day 3 02:47,600.0
X27744,30,13,40.0,Day 2 16:00,50.79,Day 3 02:47,600.0
X27745,13,30,41.5,Day 2 17:30,52.29,Day 3 04:17,600.0
X27746,30,13,41.5,Day 2 17:30,52.29,Day 3 04:17,600.0
X27747,13,30,42.9,Day 2 18:54,53.69,Day 3 05:41,600.0
X27748,30,13,42.9,Day 2 18:54,53.69,Day 3 05:41,600.0
X27749,13,30,44.4,Day 2 20:24,55.19,Day 3 07:11,600.0
X27750,30,13,44.4,Day 2 20:24,55.19,Day 3 07:11,600.0
X27751,13,30,45.8,Day 2 21:48,56.59,Day 3 08:35,600.0
X27752,30,13,45.8,Day 2 21:48,56.59,Day 3 08:35,600.0
X27753,13,30,47.3,Day 2 23:18,58.09,Day 3 10:05,600.0
X27754,30,13,47.3,Day 2 23:18,58.09,Day 3 10:05,600.0
X27755,13,31,0.7,Day 1 00:42,13.16,Day 1 13:10,600.0
X27756,31,13,0.7,Day 1 00:42,13.16,Day 1 13:10,600.0
X27757,13,31,2.2,Day 1 02:12,14.66,Day 1 14:40,600.0
X27758,31,13,2.2,Day 1 02:12,14.66,Day 1 14:40,600.0
X27759,13,31,3.6,Day 1 03:36,16.06,Day 1 16:04,600.0
X27760,31,13,3.6,Day 1 03:36,16.06,Day 1 16:04,600.0
X27761,13,31,5.1,Day 1 05:06,17.56,Day 1 17:34,600.0
X27762,31,13,5.1,Day 1 05:06,17.56,Day 1 17:34,600.0
X27763,13,31,6.5,Day 1 06:30,18.96,Day 1 18:58,600.0
X27764,31,13,6.5,Day 1 06:30,18.96,Day 1 18:58,600.0
X27765,13,31,8.0,Day 1 08:00,20.46,Day 1 20:28,600.0
X27766,31,13,8.0,Day 1 08:00,20.46,Day 1 20:28,600.0
X27767,13,31,9.5,Day 1 09:30,21.96,Day 1 21:58,600.0
X27768,31,13,9.5,Day 1 09:30,21.96,Day 1 21:58,600.0
X27769,13,31,10.9,Day 1 10:54,23.36,Day 1 23:22,600.0
X27770,31,13,10.9,Day 1 10:54,23.36,Day 1 23:22,600.0
X27771,13,31,12.4,Day 1 12:24,24.86,Day 2 00:52,600.0
X27772,31,13,12.4,Day 1 12:24,24.86,Day 2 00:52,600.0
X27773,13,31,13.8,Day 1 13:48,26.26,Day 2 02:16,600.0
X27774,31,13,13.8,Day 1 13:48,26.26,Day 2 02:16,600.0
X27775,13,31,15.3,Day 1 15:18,27.76,Day 2 03:46,600.0
X27776,31,13,15.3,Day 1 15:18,27.76,Day 2 03:46,600.0
X27777,13,31,16.7,Day 1 16:42,29.16,Day 2 05:10,600.0
X27778,31,13,16.7,Day 1 16:42,29.16,Day 2 05:10,600.0
X27779,13,31,18.2,Day 1 18:12,30.66,Day 2 06:40,600.0
X27780,31,13,18.2,Day 1 18:12,30.66,Day 2 06:40,600.0
X27781,13,31,19.6,Day 1 19:36,32.06,Day 2 08:04,600.0
X27782,31,13,19.6,Day 1 19:36,32.06,Day 2 08:04,600.0
X27783,13,31,21.1,Day 1 21:06,33.56,Day 2 09:34,600.0
X27784,31,13,21.1,Day 1 21:06,33.56,Day 2 09:34,600.0
X27785,13,31,22.5,Day 1 22:30,34.96,Day 2 10:58,600.0
X27786,31,13,22.5,Day 1 22:30,34.96,Day 2 10:58,600.0
X27787,13,31,24.0,Day 2 00:00,36.46,Day 2 12:28,600.0
X27788,31,13,24.0,Day 2 00:00,36.46,Day 2 12:28,600.0
X27789,13,31,25.5,Day 2 01:30,37.96,Day 2 13:58,600.0
X27790,31,13,25.5,Day 2 01:30,37.96,Day 2 13:58,600.0
X27791,13,31,26.9,Day 2 02:54,39.36,Day 2 15:22,600.0
X27792,31,13,26.9,Day 2 02:54,39.36,Day 2 15:22,600.0
X27793,13,31,28.4,Day 2 04:24,40.86,Day 2 16:52,600.0
X27794,31,13,28.4,Day 2 04:24,40.86,Day 2 16:52,600.0
X27795,13,31,29.8,Day 2 05:48,42.26,Day 2 18:16,600.0
X27796,31,13,29.8,Day 2 05:48,42.26,Day 2 18:16,600.0
X27797,13,31,31.3,Day 2 07:18,43.76,Day 2 19:46,600.0
X27798,31,13,31.3,Day 2 07:18,43.76,Day 2 19:46,600.0
X27799,13,31,32.7,Day 2 08:42,45.16,Day 2 21:10,600.0
X27800,31,13,32.7,Day 2 08:42,45.16,Day 2 21:10,600.0
