id,i,j,mode,distance,time_a,time_b,time_c,time_d,alpha,C_consequence,e_window,l_window,capacity,unit_cost,deploy_cost,min_units,population_density,e_window_fmt,l_window_fmt
1974,7,1,1,122.14,1.63,2.04,3.05,,0.0282,126.69,0.0,145.5,20.0,61.07,0.0,1,2.23,Day 1 00:00,Day 7 01:30
1975,1,8,1,234.32,3.12,3.91,5.86,,0.0109,88.41,0.0,145.5,20.0,117.16,0.0,1,4.7,Day 1 00:00,Day 7 01:30
1976,8,1,1,234.32,3.12,3.91,5.86,,0.0109,88.41,0.0,145.5,20.0,117.16,0.0,1,4.7,Day 1 00:00,Day 7 01:30
1977,1,9,1,272.8,3.64,4.55,6.82,,0.0094,64.95,0.0,145.5,20.0,136.4,0.0,1,4.52,Day 1 00:00,Day 7 01:30
1978,9,1,1,272.8,3.64,4.55,6.82,,0.0094,64.95,0.0,145.5,20.0,136.4,0.0,1,4.52,Day 1 00:00,Day 7 01:30
1979,1,10,1,157.95,2.11,2.63,3.95,,0.0243,102.34,0.0,145.5,20.0,78.97,0.0,1,1.25,Day 1 00:00,Day 7 01:30
1980,10,1,1,157.95,2.11,2.63,3.95,,0.0243,102.34,0.0,145.5,20.0,78.97,0.0,1,1.25,Day 1 00:00,Day 7 01:30
1981,1,11,1,80.86,1.08,1.35,2.02,,0.0166,161.64,0.0,145.5,20.0,40.43,0.0,1,4.65,Day 1 00:00,Day 7 01:30
1982,11,1,1,80.86,1.08,1.35,2.02,,0.0166,161.64,0.0,145.5,20.0,40.43,0.0,1,4.65,Day 1 00:00,Day 7 01:30
1983,1,12,1,127.66,1.7,2.13,3.19,,0.0155,156.93,0.0,145.5,20.0,63.83,0.0,1,3.76,Day 1 00:00,Day 7 01:30
1984,12,1,1,127.66,1.7,2.13,3.19,,0.0155,156.93,0.0,145.5,20.0,63.83,0.0,1,3.76,Day 1 00:00,Day 7 01:30
1985,1,13,1,245.31,3.27,4.09,6.13,,0.0237,129.21,0.0,145.5,20.0,122.65,0.0,1,4.03,Day 1 00:00,Day 7 01:30
1986,13,1,1,245.31,3.27,4.09,6.13,,0.0237,129.21,0.0,145.5,20.0,122.65,0.0,1,4.03,Day 1 00:00,Day 7 01:30
1987,1,14,1,161.77,2.16,2.7,4.04,,0.0245,119.03,0.0,145.5,20.0,80.89,0.0,1,1.44,Day 1 00:00,Day 7 01:30
1988,14,1,1,161.77,2.16,2.7,4.04,,0.0245,119.03,0.0,145.5,20.0,80.89,0.0,1,1.44,Day 1 00:00,Day 7 01:30
1989,1,15,1,252.4,3.37,4.21,6.31,,0.009,131.58,0.0,145.5,20.0,126.2,0.0,1,3.93,Day 1 00:00,Day 7 01:30
1990,15,1,1,252.4,3.37,4.21,6.31,,0.009,131.58,0.0,145.5,20.0,126.2,0.0,1,3.93,Day 1 00:00,Day 7 01:30
1991,1,16,1,207.55,2.77,3.46,5.19,,0.019,196.52,0.0,145.5,20.0,103.77,0.0,1,2.06,Day 1 00:00,Day 7 01:30
1992,16,1,1,207.55,2.77,3.46,5.19,,0.019,196.52,0.0,145.5,20.0,103.77,0.0,1,2.06,Day 1 00:00,Day 7 01:30
1993,1,17,1,175.29,2.34,2.92,4.38,,0.0236,197.1,0.0,145.5,20.0,87.65,0.0,1,1.95,Day 1 00:00,Day 7 01:30
1994,17,1,1,175.29,2.34,2.92,4.38,,0.0236,197.1,0.0,145.5,20.0,87.65,0.0,1,1.95,Day 1 00:00,Day 7 01:30
1995,1,18,1,58.5,0.78,0.97,1.46,,0.0252,146.78,0.0,145.5,20.0,29.25,0.0,1,2.79,Day 1 00:00,Day 7 01:30
1996,18,1,1,58.5,0.78,0.97,1.46,,0.0252,146.78,0.0,145.5,20.0,29.25,0.0,1,2.79,Day 1 00:00,Day 7 01:30
1997,1,19,1,278.28,3.71,4.64,6.96,,0.0294,105.95,0.0,145.5,20.0,139.14,0.0,1,2.69,Day 1 00:00,Day 7 01:30
1998,19,1,1,278.28,3.71,4.64,6.96,,0.0294,105.95,0.0,145.5,20.0,139.14,0.0,1,2.69,Day 1 00:00,Day 7 01:30
1999,1,20,1,190.11,2.53,3.17,4.75,,0.0147,116.63,0.0,145.5,20.0,95.05,0.0,1,1.94,Day 1 00:00,Day 7 01:30
2000,20,1,1,190.11,2.53,3.17,4.75,,0.0147,116.63,0.0,145.5,20.0,95.05,0.0,1,1.94,Day 1 00:00,Day 7 01:30
2001,1,21,1,258.77,3.45,4.31,6.47,,0.0161,185.73,0.0,145.5,20.0,129.38,0.0,1,4.29,Day 1 00:00,Day 7 01:30
2002,21,1,1,258.77,3.45,4.31,6.47,,0.0161,185.73,0.0,145.5,20.0,129.38,0.0,1,4.29,Day 1 00:00,Day 7 01:30
2003,1,22,1,174.13,2.32,2.9,4.35,,0.01,52.18,0.0,145.5,20.0,87.07,0.0,1,2.12,Day 1 00:00,Day 7 01:30
2004,22,1,1,174.13,2.32,2.9,4.35,,0.01,52.18,0.0,145.5,20.0,87.07,0.0,1,2.12,Day 1 00:00,Day 7 01:30
2005,1,23,1,252.77,3.37,4.21,6.32,,0.0189,165.52,0.0,145.5,20.0,126.39,0.0,1,1.4,Day 1 00:00,Day 7 01:30
2006,23,1,1,252.77,3.37,4.21,6.32,,0.0189,165.52,0.0,145.5,20.0,126.39,0.0,1,1.4,Day 1 00:00,Day 7 01:30
2007,1,24,1,238.53,3.18,3.98,5.96,,0.0297,53.93,0.0,145.5,20.0,119.27,0.0,1,1.53,Day 1 00:00,Day 7 01:30
2008,24,1,1,238.53,3.18,3.98,5.96,,0.0297,53.93,0.0,145.5,20.0,119.27,0.0,1,1.53,Day 1 00:00,Day 7 01:30
2009,1,25,1,263.57,3.51,4.39,6.59,,0.0145,98.24,0.0,145.5,20.0,131.79,0.0,1,4.4,Day 1 00:00,Day 7 01:30
2010,25,1,1,263.57,3.51,4.39,6.59,,0.0145,98.24,0.0,145.5,20.0,131.79,0.0,1,4.4,Day 1 00:00,Day 7 01:30
2011,1,26,1,270.16,3.6,4.5,6.75,,0.0298,87.59,0.0,145.5,20.0,135.08,0.0,1,3.32,Day 1 00:00,Day 7 01:30
2012,26,1,1,270.16,3.6,4.5,6.75,,0.0298,87.59,0.0,145.5,20.0,135.08,0.0,1,3.32,Day 1 00:00,Day 7 01:30
2013,1,27,1,74.73,1.0,1.25,1.87,,0.0176,175.74,0.0,145.5,20.0,37.36,0.0,1,2.33,Day 1 00:00,Day 7 01:30
2014,27,1,1,74.73,1.0,1.25,1.87,,0.0176,175.74,0.0,145.5,20.0,37.36,0.0,1,2.33,Day 1 00:00,Day 7 01:30
2015,1,28,1,178.1,2.37,2.97,4.45,,0.0217,60.72,0.0,145.5,20.0,89.05,0.0,1,2.15,Day 1 00:00,Day 7 01:30
2016,28,1,1,178.1,2.37,2.97,4.45,,0.0217,60.72,0.0,145.5,20.0,89.05,0.0,1,2.15,Day 1 00:00,Day 7 01:30
2017,1,29,1,141.81,1.89,2.36,3.55,,0.0279,154.35,0.0,145.5,20.0,70.91,0.0,1,3.49,Day 1 00:00,Day 7 01:30
2018,29,1,1,141.81,1.89,2.36,3.55,,0.0279,154.35,0.0,145.5,20.0,70.91,0.0,1,3.49,Day 1 00:00,Day 7 01:30
2019,1,30,1,110.06,1.47,1.83,2.75,,0.0263,83.91,0.0,145.5,20.0,55.03,0.0,1,4.08,Day 1 00:00,Day 7 01:30
2020,30,1,1,110.06,1.47,1.83,2.75,,0.0263,83.91,0.0,145.5,20.0,55.03,0.0,1,4.08,Day 1 00:00,Day 7 01:30
2021,1,31,1,118.25,1.58,1.97,2.96,,0.0287,58.04,0.0,145.5,20.0,59.13,0.0,1,1.45,Day 1 00:00,Day 7 01:30
2022,31,1,1,118.25,1.58,1.97,2.96,,0.0287,58.04,0.0,145.5,20.0,59.13,0.0,1,1.45,Day 1 00:00,Day 7 01:30
2023,1,32,1,273.28,3.64,4.55,6.83,,0.0091,137.95,0.0,145.5,20.0,136.64,0.0,1,2.44,Day 1 00:00,Day 7 01:30
2024,32,1,1,273.28,3.64,4.55,6.83,,0.0091,137.95,0.0,145.5,20.0,136.64,0.0,1,2.44,Day 1 00:00,Day 7 01:30
2025,1,33,1,194.43,2.59,3.24,4.86,,0.0203,121.13,0.0,145.5,20.0,97.22,0.0,1,2.99,Day 1 00:00,Day 7 01:30
2026,33,1,1,194.43,2.59,3.24,4.86,,0.0203,121.13,0.0,145.5,20.0,97.22,0.0,1,2.99,Day 1 00:00,Day 7 01:30
2027,1,34,1,234.35,3.12,3.91,5.86,,0.0096,155.07,0.0,145.5,20.0,117.18,0.0,1,1.13,Day 1 00:00,Day 7 01:30
2028,34,1,1,234.35,3.12,3.91,5.86,,0.0096,155.07,0.0,145.5,20.0,117.18,0.0,1,1.13,Day 1 00:00,Day 7 01:30
2029,1,35,1,247.13,3.3,4.12,6.18,,0.0151,152.42,0.0,145.5,20.0,123.56,0.0,1,1.6,Day 1 00:00,Day 7 01:30
2030,35,1,1,247.13,3.3,4.12,6.18,,0.0151,152.42,0.0,145.5,20.0,123.56,0.0,1,1.6,Day 1 00:00,Day 7 01:30
2031,1,36,1,290.53,3.87,4.84,7.26,,0.0281,181.35,0.0,145.5,20.0,145.26,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2032,36,1,1,290.53,3.87,4.84,7.26,,0.0281,181.35,0.0,145.5,20.0,145.26,0.0,1,4.26,Day 1 00:00,Day 7 01:30
2033,1,37,1,237.65,3.17,3.96,5.94,,0.0055,120.35,0.0,145.5,20.0,118.83,0.0,1,1.84,Day 1 00:00,Day 7 01:30
2034,37,1,1,237.65,3.17,3.96,5.94,,0.0055,120.35,0.0,145.5,20.0,118.83,0.0,1,1.84,Day 1 00:00,Day 7 01:30
2035,1,38,1,68.42,0.91,1.14,1.71,,0.0224,198.9,0.0,145.5,20.0,34.21,0.0,1,4.89,Day 1 00:00,Day 7 01:30
2036,38,1,1,68.42,0.91,1.14,1.71,,0.0224,198.9,0.0,145.5,20.0,34.21,0.0,1,4.89,Day 1 00:00,Day 7 01:30
2037,1,39,1,148.02,1.97,2.47,3.7,,0.0107,140.47,0.0,145.5,20.0,74.01,0.0,1,1.54,Day 1 00:00,Day 7 01:30
2038,39,1,1,148.02,1.97,2.47,3.7,,0.0107,140.47,0.0,145.5,20.0,74.01,0.0,1,1.54,Day 1 00:00,Day 7 01:30
2039,1,40,1,254.48,3.39,4.24,6.36,,0.0274,141.87,0.0,145.5,20.0,127.24,0.0,1,4.53,Day 1 00:00,Day 7 01:30
2040,40,1,1,254.48,3.39,4.24,6.36,,0.0274,141.87,0.0,145.5,20.0,127.24,0.0,1,4.53,Day 1 00:00,Day 7 01:30
2041,2,3,1,100.54,1.34,1.68,2.51,,0.0269,97.98,0.0,145.5,20.0,50.27,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2042,3,2,1,100.54,1.34,1.68,2.51,,0.0269,97.98,0.0,145.5,20.0,50.27,0.0,1,3.05,Day 1 00:00,Day 7 01:30
2043,2,4,1,280.53,3.74,4.68,7.01,,0.0176,170.14,0.0,145.5,20.0,140.27,0.0,1,1.86,Day 1 00:00,Day 7 01:30
2044,4,2,1,280.53,3.74,4.68,7.01,,0.0176,170.14,0.0,145.5,20.0,140.27,0.0,1,1.86,Day 1 00:00,Day 7 01:30
2045,2,5,1,61.92,0.83,1.03,1.55,,0.0286,187.87,0.0,145.5,20.0,30.96,0.0,1,4.14,Day 1 00:00,Day 7 01:30
2046,5,2,1,61.92,0.83,1.03,1.55,,0.0286,187.87,0.0,145.5,20.0,30.96,0.0,1,4.14,Day 1 00:00,Day 7 01:30
2047,2,6,1,174.04,2.32,2.9,4.35,,0.0108,56.11,0.0,145.5,20.0,87.02,0.0,1,4.43,Day 1 00:00,Day 7 01:30
2048,6,2,1,174.04,2.32,2.9,4.35,,0.0108,56.11,0.0,145.5,20.0,87.02,0.0,1,4.43,Day 1 00:00,Day 7 01:30
2049,2,7,1,274.04,3.65,4.57,6.85,,0.011,148.38,0.0,145.5,20.0,137.02,0.0,1,3.02,Day 1 00:00,Day 7 01:30
2050,7,2,1,274.04,3.65,4.57,6.85,,0.011,148.38,0.0,145.5,20.0,137.02,0.0,1,3.02,Day 1 00:00,Day 7 01:30
2051,2,8,1,172.92,2.31,2.88,4.32,,0.0171,126.88,0.0,145.5,20.0,86.46,0.0,1,1.26,Day 1 00:00,Day 7 01:30
2052,8,2,1,172.92,2.31,2.88,4.32,,0.0171,126.88,0.0,145.5,20.0,86.46,0.0,1,1.26,Day 1 00:00,Day 7 01:30
2053,2,9,1,106.29,1.42,1.77,2.66,,0.0109,110.21,0.0,145.5,20.0,53.15,0.0,1,2.55,Day 1 00:00,Day 7 01:30
2054,9,2,1,106.29,1.42,1.77,2.66,,0.0109,110.21,0.0,145.5,20.0,53.15,0.0,1,2.55,Day 1 00:00,Day 7 01:30
2055,2,10,1,295.28,3.94,4.92,7.38,,0.0281,154.65,0.0,145.5,20.0,147.64,0.0,1,2.48,Day 1 00:00,Day 7 01:30
2056,10,2,1,295.28,3.94,4.92,7.38,,0.0281,154.65,0.0,145.5,20.0,147.64,0.0,1,2.48,Day 1 00:00,Day 7 01:30
2057,2,11,1,190.91,2.55,3.18,4.77,,0.017,105.43,0.0,145.5,20.0,95.46,0.0,1,4.42,Day 1 00:00,Day 7 01:30
2058,11,2,1,190.91,2.55,3.18,4.77,,0.017,105.43,0.0,145.5,20.0,95.46,0.0,1,4.42,Day 1 00:00,Day 7 01:30
2059,2,12,1,243.37,3.24,4.06,6.08,,0.0228,105.72,0.0,145.5,20.0,121.68,0.0,1,2.61,Day 1 00:00,Day 7 01:30
2060,12,2,1,243.37,3.24,4.06,6.08,,0.0228,105.72,0.0,145.5,20.0,121.68,0.0,1,2.61,Day 1 00:00,Day 7 01:30
2061,2,13,1,140.14,1.87,2.34,3.5,,0.0222,160.44,0.0,145.5,20.0,70.07,0.0,1,4.23,Day 1 00:00,Day 7 01:30
2062,13,2,1,140.14,1.87,2.34,3.5,,0.0222,160.44,0.0,145.5,20.0,70.07,0.0,1,4.23,Day 1 00:00,Day 7 01:30
2063,2,14,1,191.7,2.56,3.2,4.79,,0.0124,170.17,0.0,145.5,20.0,95.85,0.0,1,3.49,Day 1 00:00,Day 7 01:30
2064,14,2,1,191.7,2.56,3.2,4.79,,0.0124,170.17,0.0,145.5,20.0,95.85,0.0,1,3.49,Day 1 00:00,Day 7 01:30
2065,2,15,1,290.81,3.88,4.85,7.27,,0.0143,74.53,0.0,145.5,20.0,145.41,0.0,1,4.35,Day 1 00:00,Day 7 01:30
2066,15,2,1,290.81,3.88,4.85,7.27,,0.0143,74.53,0.0,145.5,20.0,145.41,0.0,1,4.35,Day 1 00:00,Day 7 01:30
2067,2,16,1,50.45,0.67,0.84,1.26,,0.009,141.35,0.0,145.5,20.0,25.22,0.0,1,3.76,Day 1 00:00,Day 7 01:30
2068,16,2,1,50.45,0.67,0.84,1.26,,0.009,141.35,0.0,145.5,20.0,25.22,0.0,1,3.76,Day 1 00:00,Day 7 01:30
2069,2,17,1,113.17,1.51,1.89,2.83,,0.0058,133.14,0.0,145.5,20.0,56.58,0.0,1,4.12,Day 1 00:00,Day 7 01:30
2070,17,2,1,113.17,1.51,1.89,2.83,,0.0058,133.14,0.0,145.5,20.0,56.58,0.0,1,4.12,Day 1 00:00,Day 7 01:30
2071,2,18,1,297.85,3.97,4.96,7.45,,0.0128,95.94,0.0,145.5,20.0,148.93,0.0,1,3.83,Day 1 00:00,Day 7 01:30
2072,18,2,1,297.85,3.97,4.96,7.45,,0.0128,95.94,0.0,145.5,20.0,148.93,0.0,1,3.83,Day 1 00:00,Day 7 01:30
2073,2,19,1,246.39,3.29,4.11,6.16,,0.0122,66.55,0.0,145.5,20.0,123.19,0.0,1,2.0,Day 1 00:00,Day 7 01:30
2074,19,2,1,246.39,3.29,4.11,6.16,,0.0122,66.55,0.0,145.5,20.0,123.19,0.0,1,2.0,Day 1 00:00,Day 7 01:30
2075,2,20,1,112.53,1.5,1.88,2.81,,0.0178,79.0,0.0,145.5,20.0,56.26,0.0,1,1.3,Day 1 00:00,Day 7 01:30
2076,20,2,1,112.53,1.5,1.88,2.81,,0.0178,79.0,0.0,145.5,20.0,56.26,0.0,1,1.3,Day 1 00:00,Day 7 01:30
2077,2,21,1,291.34,3.88,4.86,7.28,,0.0202,52.59,0.0,145.5,20.0,145.67,0.0,1,3.86,Day 1 00:00,Day 7 01:30
2078,21,2,1,291.34,3.88,4.86,7.28,,0.0202,52.59,0.0,145.5,20.0,145.67,0.0,1,3.86,Day 1 00:00,Day 7 01:30
2079,2,22,1,95.38,1.27,1.59,2.38,,0.0149,132.34,0.0,145.5,20.0,47.69,0.0,1,3.93,Day 1 00:00,Day 7 01:30
2080,22,2,1,95.38,1.27,1.59,2.38,,0.0149,132.34,0.0,145.5,20.0,47.69,0.0,1,3.93,Day 1 00:00,Day 7 01:30
2081,2,23,1,290.79,3.88,4.85,7.27,,0.0113,55.98,0.0,145.5,20.0,145.39,0.0,1,1.8,Day 1 00:00,Day 7 01:30
2082,23,2,1,290.79,3.88,4.85,7.27,,0.0113,55.98,0.0,145.5,20.0,145.39,0.0,1,1.8,Day 1 00:00,Day 7 01:30
2083,2,24,1,132.37,1.76,2.21,3.31,,0.0104,113.37,0.0,145.5,20.0,66.19,0.0,1,2.71,Day 1 00:00,Day 7 01:30
2084,24,2,1,132.37,1.76,2.21,3.31,,0.0104,113.37,0.0,145.5,20.0,66.19,0.0,1,2.71,Day 1 00:00,Day 7 01:30
2085,2,25,1,287.07,3.83,4.78,7.18,,0.0287,115.63,0.0,145.5,20.0,143.54,0.0,1,2.45,Day 1 00:00,Day 7 01:30
2086,25,2,1,287.07,3.83,4.78,7.18,,0.0287,115.63,0.0,145.5,20.0,143.54,0.0,1,2.45,Day 1 00:00,Day 7 01:30
2087,2,26,1,271.04,3.61,4.52,6.78,,0.0225,183.11,0.0,145.5,20.0,135.52,0.0,1,2.69,Day 1 00:00,Day 7 01:30
2088,26,2,1,271.04,3.61,4.52,6.78,,0.0225,183.11,0.0,145.5,20.0,135.52,0.0,1,2.69,Day 1 00:00,Day 7 01:30
2089,2,27,1,55.44,0.74,0.92,1.39,,0.0125,80.18,0.0,145.5,20.0,27.72,0.0,1,3.48,Day 1 00:00,Day 7 01:30
2090,27,2,1,55.44,0.74,0.92,1.39,,0.0125,80.18,0.0,145.5,20.0,27.72,0.0,1,3.48,Day 1 00:00,Day 7 01:30
2091,2,28,1,197.56,2.63,3.29,4.94,,0.0078,170.2,0.0,145.5,20.0,98.78,0.0,1,3.72,Day 1 00:00,Day 7 01:30
2092,28,2,1,197.56,2.63,3.29,4.94,,0.0078,170.2,0.0,145.5,20.0,98.78,0.0,1,3.72,Day 1 00:00,Day 7 01:30
2093,2,29,1,153.52,2.05,2.56,3.84,,0.016,120.1,0.0,145.5,20.0,76.76,0.0,1,3.73,Day 1 00:00,Day 7 01:30
2094,29,2,1,153.52,2.05,2.56,3.84,,0.016,120.1,0.0,145.5,20.0,76.76,0.0,1,3.73,Day 1 00:00,Day 7 01:30
2095,2,30,1,171.73,2.29,2.86,4.29,,0.0275,144.12,0.0,145.5,20.0,85.87,0.0,1,2.45,Day 1 00:00,Day 7 01:30
2096,30,2,1,171.73,2.29,2.86,4.29,,0.0275,144.12,0.0,145.5,20.0,85.87,0.0,1,2.45,Day 1 00:00,Day 7 01:30
2097,2,31,1,244.28,3.26,4.07,6.11,,0.0195,78.28,0.0,145.5,20.0,122.14,0.0,1,3.66,Day 1 00:00,Day 7 01:30
2098,31,2,1,244.28,3.26,4.07,6.11,,0.0195,78.28,0.0,145.5,20.0,122.14,0.0,1,3.66,Day 1 00:00,Day 7 01:30
2099,2,32,1,274.08,3.65,4.57,6.85,,0.0165,136.86,0.0,145.5,20.0,137.04,0.0,1,1.3,Day 1 00:00,Day 7 01:30
2100,32,2,1,274.08,3.65,4.57,6.85,,0.0165,136.86,0.0,145.5,20.0,137.04,0.0,1,1.3,Day 1 00:00,Day 7 01:30
2101,2,33,1,64.02,0.85,1.07,1.6,,0.0114,192.56,0.0,145.5,20.0,32.01,0.0,1,1.42,Day 1 00:00,Day 7 01:30
2102,33,2,1,64.02,0.85,1.07,1.6,,0.0114,192.56,0.0,145.5,20.0,32.01,0.0,1,1.42,Day 1 00:00,Day 7 01:30
2103,2,34,1,129.46,1.73,2.16,3.24,,0.0214,183.94,0.0,145.5,20.0,64.73,0.0,1,4.84,Day 1 00:00,Day 7 01:30
2104,34,2,1,129.46,1.73,2.16,3.24,,0.0214,183.94,0.0,145.5,20.0,64.73,0.0,1,4.84,Day 1 00:00,Day 7 01:30
2105,2,35,1,210.18,2.8,3.5,5.25,,0.0061,115.95,0.0,145.5,20.0,105.09,0.0,1,4.59,Day 1 00:00,Day 7 01:30
2106,35,2,1,210.18,2.8,3.5,5.25,,0.0061,115.95,0.0,145.5,20.0,105.09,0.0,1,4.59,Day 1 00:00,Day 7 01:30
2107,2,36,1,126.73,1.69,2.11,3.17,,0.0051,188.57,0.0,145.5,20.0,63.36,0.0,1,4.56,Day 1 00:00,Day 7 01:30
2108,36,2,1,126.73,1.69,2.11,3.17,,0.0051,188.57,0.0,145.5,20.0,63.36,0.0,1,4.56,Day 1 00:00,Day 7 01:30
2109,2,37,1,232.06,3.09,3.87,5.8,,0.0092,157.69,0.0,145.5,20.0,116.03,0.0,1,1.5,Day 1 00:00,Day 7 01:30
2110,37,2,1,232.06,3.09,3.87,5.8,,0.0092,157.69,0.0,145.5,20.0,116.03,0.0,1,1.5,Day 1 00:00,Day 7 01:30
2111,2,38,1,112.21,1.5,1.87,2.81,,0.0056,82.28,0.0,145.5,20.0,56.1,0.0,1,4.55,Day 1 00:00,Day 7 01:30
2112,38,2,1,112.21,1.5,1.87,2.81,,0.0056,82.28,0.0,145.5,20.0,56.1,0.0,1,4.55,Day 1 00:00,Day 7 01:30
2113,2,39,1,236.68,3.16,3.94,5.92,,0.0219,140.26,0.0,145.5,20.0,118.34,0.0,1,1.87,Day 1 00:00,Day 7 01:30
2114,39,2,1,236.68,3.16,3.94,5.92,,0.0219,140.26,0.0,145.5,20.0,118.34,0.0,1,1.87,Day 1 00:00,Day 7 01:30
2115,2,40,1,71.68,0.96,1.19,1.79,,0.0113,178.81,0.0,145.5,20.0,35.84,0.0,1,3.07,Day 1 00:00,Day 7 01:30
2116,40,2,1,71.68,0.96,1.19,1.79,,0.0113,178.81,0.0,145.5,20.0,35.84,0.0,1,3.07,Day 1 00:00,Day 7 01:30
2117,3,4,1,67.58,0.9,1.13,1.69,,0.0121,117.67,0.0,145.5,20.0,33.79,0.0,1,1.7,Day 1 00:00,Day 7 01:30
2118,4,3,1,67.58,0.9,1.13,1.69,,0.0121,117.67,0.0,145.5,20.0,33.79,0.0,1,1.7,Day 1 00:00,Day 7 01:30
2119,3,5,1,76.77,1.02,1.28,1.92,,0.0172,181.36,0.0,145.5,20.0,38.38,0.0,1,1.93,Day 1 00:00,Day 7 01:30
2120,5,3,1,76.77,1.02,1.28,1.92,,0.0172,181.36,0.0,145.5,20.0,38.38,0.0,1,1.93,Day 1 00:00,Day 7 01:30
2121,3,6,1,158.65,2.12,2.64,3.97,,0.0249,134.79,0.0,145.5,20.0,79.32,0.0,1,3.52,Day 1 00:00,Day 7 01:30
2122,6,3,1,158.65,2.12,2.64,3.97,,0.0249,134.79,0.0,145.5,20.0,79.32,0.0,1,3.52,Day 1 00:00,Day 7 01:30
2123,3,7,1,228.73,3.05,3.81,5.72,,0.0254,58.01,0.0,145.5,20.0,114.37,0.0,1,3.28,Day 1 00:00,Day 7 01:30
2124,7,3,1,228.73,3.05,3.81,5.72,,0.0254,58.01,0.0,145.5,20.0,114.37,0.0,1,3.28,Day 1 00:00,Day 7 01:30
2125,3,8,1,71.72,0.96,1.2,1.79,,0.009,57.72,0.0,145.5,20.0,35.86,0.0,1,1.7,Day 1 00:00,Day 7 01:30
2126,8,3,1,71.72,0.96,1.2,1.79,,0.009,57.72,0.0,145.5,20.0,35.86,0.0,1,1.7,Day 1 00:00,Day 7 01:30
2127,3,9,1,268.39,3.58,4.47,6.71,,0.0092,53.24,0.0,145.5,20.0,134.19,0.0,1,2.02,Day 1 00:00,Day 7 01:30
2128,9,3,1,268.39,3.58,4.47,6.71,,0.0092,53.24,0.0,145.5,20.0,134.19,0.0,1,2.02,Day 1 00:00,Day 7 01:30
2129,3,10,1,242.32,3.23,4.04,6.06,,0.0182,131.66,0.0,145.5,20.0,121.16,0.0,1,3.64,Day 1 00:00,Day 7 01:30
2130,10,3,1,242.32,3.23,4.04,6.06,,0.0182,131.66,0.0,145.5,20.0,121.16,0.0,1,3.64,Day 1 00:00,Day 7 01:30
2131,3,11,1,128.31,1.71,2.14,3.21,,0.0247,123.98,0.0,145.5,20.0,64.15,0.0,1,2.23,Day 1 00:00,Day 7 01:30
2132,11,3,1,128.31,1.71,2.14,3.21,,0.0247,123.98,0.0,145.5,20.0,64.15,0.0,1,2.23,Day 1 00:00,Day 7 01:30
2133,3,12,1,115.54,1.54,1.93,2.89,,0.0296,168.04,0.0,145.5,20.0,57.77,0.0,1,3.22,Day 1 00:00,Day 7 01:30
2134,12,3,1,115.54,1.54,1.93,2.89,,0.0296,168.04,0.0,145.5,20.0,57.77,0.0,1,3.22,Day 1 00:00,Day 7 01:30
2135,3,13,1,178.32,2.38,2.97,4.46,,0.0202,53.64,0.0,145.5,20.0,89.16,0.0,1,1.33,Day 1 00:00,Day 7 01:30
2136,13,3,1,178.32,2.38,2.97,4.46,,0.0202,53.64,0.0,145.5,20.0,89.16,0.0,1,1.33,Day 1 00:00,Day 7 01:30
2137,3,14,1,212.07,2.83,3.53,5.3,,0.0218,183.4,0.0,145.5,20.0,106.03,0.0,1,3.46,Day 1 00:00,Day 7 01:30
2138,14,3,1,212.07,2.83,3.53,5.3,,0.0218,183.4,0.0,145.5,20.0,106.03,0.0,1,3.46,Day 1 00:00,Day 7 01:30
2139,3,15,1,235.64,3.14,3.93,5.89,,0.0191,110.26,0.0,145.5,20.0,117.82,0.0,1,2.83,Day 1 00:00,Day 7 01:30
2140,15,3,1,235.64,3.14,3.93,5.89,,0.0191,110.26,0.0,145.5,20.0,117.82,0.0,1,2.83,Day 1 00:00,Day 7 01:30
2141,3,16,1,288.44,3.85,4.81,7.21,,0.0283,182.46,0.0,145.5,20.0,144.22,0.0,1,3.29,Day 1 00:00,Day 7 01:30
2142,16,3,1,288.44,3.85,4.81,7.21,,0.0283,182.46,0.0,145.5,20.0,144.22,0.0,1,3.29,Day 1 00:00,Day 7 01:30
2143,3,17,1,103.5,1.38,1.72,2.59,,0.007,186.48,0.0,145.5,20.0,51.75,0.0,1,1.41,Day 1 00:00,Day 7 01:30
2144,17,3,1,103.5,1.38,1.72,2.59,,0.007,186.48,0.0,145.5,20.0,51.75,0.0,1,1.41,Day 1 00:00,Day 7 01:30
2145,3,18,1,138.92,1.85,2.32,3.47,,0.0253,80.95,0.0,145.5,20.0,69.46,0.0,1,4.19,Day 1 00:00,Day 7 01:30
2146,18,3,1,138.92,1.85,2.32,3.47,,0.0253,80.95,0.0,145.5,20.0,69.46,0.0,1,4.19,Day 1 00:00,Day 7 01:30
2147,3,19,1,109.3,1.46,1.82,2.73,,0.0246,156.73,0.0,145.5,20.0,54.65,0.0,1,2.14,Day 1 00:00,Day 7 01:30
2148,19,3,1,109.3,1.46,1.82,2.73,,0.0246,156.73,0.0,145.5,20.0,54.65,0.0,1,2.14,Day 1 00:00,Day 7 01:30
2149,3,20,1,134.32,1.79,2.24,3.36,,0.0141,136.64,0.0,145.5,20.0,67.16,0.0,1,4.63,Day 1 00:00,Day 7 01:30
