train_id,origin_hub,destination_hub,departure_time,departure_time_fmt,arrival_time,arrival_time_fmt,capacity
X3259,6,20,34.5,Day 2 10:30,50.78,Day 3 02:47,600.0
X3260,20,6,34.5,Day 2 10:30,50.78,Day 3 02:47,600.0
X3261,6,20,37.5,Day 2 13:30,53.78,Day 3 05:47,600.0
X3262,20,6,37.5,Day 2 13:30,53.78,Day 3 05:47,600.0
X3263,6,20,40.5,Day 2 16:30,56.78,Day 3 08:47,600.0
X3264,20,6,40.5,Day 2 16:30,56.78,Day 3 08:47,600.0
X3265,6,20,43.5,Day 2 19:30,59.78,Day 3 11:47,600.0
X3266,20,6,43.5,Day 2 19:30,59.78,Day 3 11:47,600.0
X3267,6,20,46.5,Day 2 22:30,62.78,Day 3 14:47,600.0
X3268,20,6,46.5,Day 2 22:30,62.78,Day 3 14:47,600.0
X3269,7,8,1.5,Day 1 01:30,8.55,Day 1 08:33,600.0
X3270,8,7,1.5,Day 1 01:30,8.55,Day 1 08:33,600.0
X3271,7,8,4.5,Day 1 04:30,11.55,Day 1 11:33,600.0
X3272,8,7,4.5,Day 1 04:30,11.55,Day 1 11:33,600.0
X3273,7,8,7.5,Day 1 07:30,14.55,Day 1 14:33,600.0
X3274,8,7,7.5,Day 1 07:30,14.55,Day 1 14:33,600.0
X3275,7,8,10.5,Day 1 10:30,17.55,Day 1 17:33,600.0
X3276,8,7,10.5,Day 1 10:30,17.55,Day 1 17:33,600.0
X3277,7,8,13.5,Day 1 13:30,20.55,Day 1 20:33,600.0
X3278,8,7,13.5,Day 1 13:30,20.55,Day 1 20:33,600.0
X3279,7,8,16.5,Day 1 16:30,23.55,Day 1 23:33,600.0
X3280,8,7,16.5,Day 1 16:30,23.55,Day 1 23:33,600.0
X3281,7,8,19.5,Day 1 19:30,26.55,Day 2 02:33,600.0
X3282,8,7,19.5,Day 1 19:30,26.55,Day 2 02:33,600.0
X3283,7,8,22.5,Day 1 22:30,29.55,Day 2 05:33,600.0
X3284,8,7,22.5,Day 1 22:30,29.55,Day 2 05:33,600.0
X3285,7,8,25.5,Day 2 01:30,32.55,Day 2 08:33,600.0
X3286,8,7,25.5,Day 2 01:30,32.55,Day 2 08:33,600.0
X3287,7,8,28.5,Day 2 04:30,35.55,Day 2 11:33,600.0
X3288,8,7,28.5,Day 2 04:30,35.55,Day 2 11:33,600.0
X3289,7,8,31.5,Day 2 07:30,38.55,Day 2 14:33,600.0
X3290,8,7,31.5,Day 2 07:30,38.55,Day 2 14:33,600.0
X3291,7,8,34.5,Day 2 10:30,41.55,Day 2 17:33,600.0
X3292,8,7,34.5,Day 2 10:30,41.55,Day 2 17:33,600.0
X3293,7,8,37.5,Day 2 13:30,44.55,Day 2 20:33,600.0
X3294,8,7,37.5,Day 2 13:30,44.55,Day 2 20:33,600.0
X3295,7,8,40.5,Day 2 16:30,47.55,Day 2 23:33,600.0
X3296,8,7,40.5,Day 2 16:30,47.55,Day 2 23:33,600.0
X3297,7,8,43.5,Day 2 19:30,50.55,Day 3 02:33,600.0
X3298,8,7,43.5,Day 2 19:30,50.55,Day 3 02:33,600.0
X3299,7,8,46.5,Day 2 22:30,53.55,Day 3 05:33,600.0
X3300,8,7,46.5,Day 2 22:30,53.55,Day 3 05:33,600.0
X3301,7,9,1.5,Day 1 01:30,19.76,Day 1 19:46,600.0
X3302,9,7,1.5,Day 1 01:30,19.76,Day 1 19:46,600.0
X3303,7,9,4.5,Day 1 04:30,22.76,Day 1 22:46,600.0
X3304,9,7,4.5,Day 1 04:30,22.76,Day 1 22:46,600.0
X3305,7,9,7.5,Day 1 07:30,25.76,Day 2 01:46,600.0
X3306,9,7,7.5,Day 1 07:30,25.76,Day 2 01:46,600.0
X3307,7,9,10.5,Day 1 10:30,28.76,Day 2 04:46,600.0
X3308,9,7,10.5,Day 1 10:30,28.76,Day 2 04:46,600.0
X3309,7,9,13.5,Day 1 13:30,31.76,Day 2 07:46,600.0
X3310,9,7,13.5,Day 1 13:30,31.76,Day 2 07:46,600.0
X3311,7,9,16.5,Day 1 16:30,34.76,Day 2 10:46,600.0
X3312,9,7,16.5,Day 1 16:30,34.76,Day 2 10:46,600.0
X3313,7,9,19.5,Day 1 19:30,37.76,Day 2 13:46,600.0
X3314,9,7,19.5,Day 1 19:30,37.76,Day 2 13:46,600.0
X3315,7,9,22.5,Day 1 22:30,40.76,Day 2 16:46,600.0
X3316,9,7,22.5,Day 1 22:30,40.76,Day 2 16:46,600.0
X3317,7,9,25.5,Day 2 01:30,43.76,Day 2 19:46,600.0
X3318,9,7,25.5,Day 2 01:30,43.76,Day 2 19:46,600.0
X3319,7,9,28.5,Day 2 04:30,46.76,Day 2 22:46,600.0
X3320,9,7,28.5,Day 2 04:30,46.76,Day 2 22:46,600.0
X3321,7,9,31.5,Day 2 07:30,49.76,Day 3 01:46,600.0
X3322,9,7,31.5,Day 2 07:30,49.76,Day 3 01:46,600.0
X3323,7,9,34.5,Day 2 10:30,52.76,Day 3 04:46,600.0
X3324,9,7,34.5,Day 2 10:30,52.76,Day 3 04:46,600.0
X3325,7,9,37.5,Day 2 13:30,55.76,Day 3 07:46,600.0
X3326,9,7,37.5,Day 2 13:30,55.76,Day 3 07:46,600.0
X3327,7,9,40.5,Day 2 16:30,58.76,Day 3 10:46,600.0
X3328,9,7,40.5,Day 2 16:30,58.76,Day 3 10:46,600.0
X3329,7,9,43.5,Day 2 19:30,61.76,Day 3 13:46,600.0
X3330,9,7,43.5,Day 2 19:30,61.76,Day 3 13:46,600.0
X3331,7,9,46.5,Day 2 22:30,64.76,Day 3 16:46,600.0
X3332,9,7,46.5,Day 2 22:30,64.76,Day 3 16:46,600.0
X3333,7,10,1.5,Day 1 01:30,6.72,Day 1 06:43,600.0
X3334,10,7,1.5,Day 1 01:30,6.72,Day 1 06:43,600.0
X3335,7,10,4.5,Day 1 04:30,9.72,Day 1 09:43,600.0
X3336,10,7,4.5,Day 1 04:30,9.72,Day 1 09:43,600.0
X3337,7,10,7.5,Day 1 07:30,12.72,Day 1 12:43,600.0
X3338,10,7,7.5,Day 1 07:30,12.72,Day 1 12:43,600.0
X3339,7,10,10.5,Day 1 10:30,15.72,Day 1 15:43,600.0
X3340,10,7,10.5,Day 1 10:30,15.72,Day 1 15:43,600.0
X3341,7,10,13.5,Day 1 13:30,18.72,Day 1 18:43,600.0
X3342,10,7,13.5,Day 1 13:30,18.72,Day 1 18:43,600.0
X3343,7,10,16.5,Day 1 16:30,21.72,Day 1 21:43,600.0
X3344,10,7,16.5,Day 1 16:30,21.72,Day 1 21:43,600.0
X3345,7,10,19.5,Day 1 19:30,24.72,Day 2 00:43,600.0
X3346,10,7,19.5,Day 1 19:30,24.72,Day 2 00:43,600.0
X3347,7,10,22.5,Day 1 22:30,27.72,Day 2 03:43,600.0
X3348,10,7,22.5,Day 1 22:30,27.72,Day 2 03:43,600.0
X3349,7,10,25.5,Day 2 01:30,30.72,Day 2 06:43,600.0
X3350,10,7,25.5,Day 2 01:30,30.72,Day 2 06:43,600.0
X3351,7,10,28.5,Day 2 04:30,33.72,Day 2 09:43,600.0
X3352,10,7,28.5,Day 2 04:30,33.72,Day 2 09:43,600.0
X3353,7,10,31.5,Day 2 07:30,36.72,Day 2 12:43,600.0
X3354,10,7,31.5,Day 2 07:30,36.72,Day 2 12:43,600.0
X3355,7,10,34.5,Day 2 10:30,39.72,Day 2 15:43,600.0
X3356,10,7,34.5,Day 2 10:30,39.72,Day 2 15:43,600.0
X3357,7,10,37.5,Day 2 13:30,42.72,Day 2 18:43,600.0
X3358,10,7,37.5,Day 2 13:30,42.72,Day 2 18:43,600.0
X3359,7,10,40.5,Day 2 16:30,45.72,Day 2 21:43,600.0
X3360,10,7,40.5,Day 2 16:30,45.72,Day 2 21:43,600.0
X3361,7,10,43.5,Day 2 19:30,48.72,Day 3 00:43,600.0
X3362,10,7,43.5,Day 2 19:30,48.72,Day 3 00:43,600.0
X3363,7,10,46.5,Day 2 22:30,51.72,Day 3 03:43,600.0
X3364,10,7,46.5,Day 2 22:30,51.72,Day 3 03:43,600.0
X3365,7,11,1.5,Day 1 01:30,13.22,Day 1 13:13,600.0
X3366,11,7,1.5,Day 1 01:30,13.22,Day 1 13:13,600.0
X3367,7,11,4.5,Day 1 04:30,16.22,Day 1 16:13,600.0
X3368,11,7,4.5,Day 1 04:30,16.22,Day 1 16:13,600.0
X3369,7,11,7.5,Day 1 07:30,19.22,Day 1 19:13,600.0
X3370,11,7,7.5,Day 1 07:30,19.22,Day 1 19:13,600.0
X3371,7,11,10.5,Day 1 10:30,22.22,Day 1 22:13,600.0
X3372,11,7,10.5,Day 1 10:30,22.22,Day 1 22:13,600.0
X3373,7,11,13.5,Day 1 13:30,25.22,Day 2 01:13,600.0
X3374,11,7,13.5,Day 1 13:30,25.22,Day 2 01:13,600.0
X3375,7,11,16.5,Day 1 16:30,28.22,Day 2 04:13,600.0
X3376,11,7,16.5,Day 1 16:30,28.22,Day 2 04:13,600.0
X3377,7,11,19.5,Day 1 19:30,31.22,Day 2 07:13,600.0
X3378,11,7,19.5,Day 1 19:30,31.22,Day 2 07:13,600.0
X3379,7,11,22.5,Day 1 22:30,34.22,Day 2 10:13,600.0
X3380,11,7,22.5,Day 1 22:30,34.22,Day 2 10:13,600.0
X3381,7,11,25.5,Day 2 01:30,37.22,Day 2 13:13,600.0
X3382,11,7,25.5,Day 2 01:30,37.22,Day 2 13:13,600.0
X3383,7,11,28.5,Day 2 04:30,40.22,Day 2 16:13,600.0
X3384,11,7,28.5,Day 2 04:30,40.22,Day 2 16:13,600.0
X3385,7,11,31.5,Day 2 07:30,43.22,Day 2 19:13,600.0
X3386,11,7,31.5,Day 2 07:30,43.22,Day 2 19:13,600.0
X3387,7,11,34.5,Day 2 10:30,46.22,Day 2 22:13,600.0
X3388,11,7,34.5,Day 2 10:30,46.22,Day 2 22:13,600.0
X3389,7,11,37.5,Day 2 13:30,49.22,Day 3 01:13,600.0
X3390,11,7,37.5,Day 2 13:30,49.22,Day 3 01:13,600.0
X3391,7,11,40.5,Day 2 16:30,52.22,Day 3 04:13,600.0
X3392,11,7,40.5,Day 2 16:30,52.22,Day 3 04:13,600.0
X3393,7,11,43.5,Day 2 19:30,55.22,Day 3 07:13,600.0
X3394,11,7,43.5,Day 2 19:30,55.22,Day 3 07:13,600.0
X3395,7,11,46.5,Day 2 22:30,58.22,Day 3 10:13,600.0
X3396,11,7,46.5,Day 2 22:30,58.22,Day 3 10:13,600.0
X3397,7,12,1.5,Day 1 01:30,11.41,Day 1 11:25,600.0
X3398,12,7,1.5,Day 1 01:30,11.41,Day 1 11:25,600.0
X3399,7,12,4.5,Day 1 04:30,14.41,Day 1 14:25,600.0
X3400,12,7,4.5,Day 1 04:30,14.41,Day 1 14:25,600.0
X3401,7,12,7.5,Day 1 07:30,17.41,Day 1 17:25,600.0
X3402,12,7,7.5,Day 1 07:30,17.41,Day 1 17:25,600.0
X3403,7,12,10.5,Day 1 10:30,20.41,Day 1 20:25,600.0
X3404,12,7,10.5,Day 1 10:30,20.41,Day 1 20:25,600.0
X3405,7,12,13.5,Day 1 13:30,23.41,Day 1 23:25,600.0
X3406,12,7,13.5,Day 1 13:30,23.41,Day 1 23:25,600.0
X3407,7,12,16.5,Day 1 16:30,26.41,Day 2 02:25,600.0
X3408,12,7,16.5,Day 1 16:30,26.41,Day 2 02:25,600.0
X3409,7,12,19.5,Day 1 19:30,29.41,Day 2 05:25,600.0
X3410,12,7,19.5,Day 1 19:30,29.41,Day 2 05:25,600.0
X3411,7,12,22.5,Day 1 22:30,32.41,Day 2 08:25,600.0
X3412,12,7,22.5,Day 1 22:30,32.41,Day 2 08:25,600.0
X3413,7,12,25.5,Day 2 01:30,35.41,Day 2 11:25,600.0
X3414,12,7,25.5,Day 2 01:30,35.41,Day 2 11:25,600.0
X3415,7,12,28.5,Day 2 04:30,38.41,Day 2 14:25,600.0
X3416,12,7,28.5,Day 2 04:30,38.41,Day 2 14:25,600.0
X3417,7,12,31.5,Day 2 07:30,41.41,Day 2 17:25,600.0
X3418,12,7,31.5,Day 2 07:30,41.41,Day 2 17:25,600.0
X3419,7,12,34.5,Day 2 10:30,44.41,Day 2 20:25,600.0
X3420,12,7,34.5,Day 2 10:30,44.41,Day 2 20:25,600.0
X3421,7,12,37.5,Day 2 13:30,47.41,Day 2 23:25,600.0
X3422,12,7,37.5,Day 2 13:30,47.41,Day 2 23:25,600.0
X3423,7,12,40.5,Day 2 16:30,50.41,Day 3 02:25,600.0
X3424,12,7,40.5,Day 2 16:30,50.41,Day 3 02:25,600.0
X3425,7,12,43.5,Day 2 19:30,53.41,Day 3 05:25,600.0
X3426,12,7,43.5,Day 2 19:30,53.41,Day 3 05:25,600.0
X3427,7,12,46.5,Day 2 22:30,56.41,Day 3 08:25,600.0
X3428,12,7,46.5,Day 2 22:30,56.41,Day 3 08:25,600.0
X3429,7,13,1.5,Day 1 01:30,19.33,Day 1 19:20,600.0
X3430,13,7,1.5,Day 1 01:30,19.33,Day 1 19:20,600.0
X3431,7,13,4.5,Day 1 04:30,22.33,Day 1 22:20,600.0
X3432,13,7,4.5,Day 1 04:30,22.33,Day 1 22:20,600.0
X3433,7,13,7.5,Day 1 07:30,25.33,Day 2 01:20,600.0
X3434,13,7,7.5,Day 1 07:30,25.33,Day 2 01:20,600.0
X3435,7,13,10.5,Day 1 10:30,28.33,Day 2 04:20,600.0
X3436,13,7,10.5,Day 1 10:30,28.33,Day 2 04:20,600.0
X3437,7,13,13.5,Day 1 13:30,31.33,Day 2 07:20,600.0
X3438,13,7,13.5,Day 1 13:30,31.33,Day 2 07:20,600.0
X3439,7,13,16.5,Day 1 16:30,34.33,Day 2 10:20,600.0
X3440,13,7,16.5,Day 1 16:30,34.33,Day 2 10:20,600.0
X3441,7,13,19.5,Day 1 19:30,37.33,Day 2 13:20,600.0
X3442,13,7,19.5,Day 1 19:30,37.33,Day 2 13:20,600.0
X3443,7,13,22.5,Day 1 22:30,40.33,Day 2 16:20,600.0
X3444,13,7,22.5,Day 1 22:30,40.33,Day 2 16:20,600.0
X3445,7,13,25.5,Day 2 01:30,43.33,Day 2 19:20,600.0
X3446,13,7,25.5,Day 2 01:30,43.33,Day 2 19:20,600.0
X3447,7,13,28.5,Day 2 04:30,46.33,Day 2 22:20,600.0
X3448,13,7,28.5,Day 2 04:30,46.33,Day 2 22:20,600.0
X3449,7,13,31.5,Day 2 07:30,49.33,Day 3 01:20,600.0
X3450,13,7,31.5,Day 2 07:30,49.33,Day 3 01:20,600.0
X3451,7,13,34.5,Day 2 10:30,52.33,Day 3 04:20,600.0
X3452,13,7,34.5,Day 2 10:30,52.33,Day 3 04:20,600.0
X3453,7,13,37.5,Day 2 13:30,55.33,Day 3 07:20,600.0
X3454,13,7,37.5,Day 2 13:30,55.33,Day 3 07:20,600.0
X3455,7,13,40.5,Day 2 16:30,58.33,Day 3 10:20,600.0
X3456,13,7,40.5,Day 2 16:30,58.33,Day 3 10:20,600.0
X3457,7,13,43.5,Day 2 19:30,61.33,Day 3 13:20,600.0
X3458,13,7,43.5,Day 2 19:30,61.33,Day 3 13:20,600.0
X3459,7,13,46.5,Day 2 22:30,64.33,Day 3 16:20,600.0
X3460,13,7,46.5,Day 2 22:30,64.33,Day 3 16:20,600.0
X3461,7,14,1.5,Day 1 01:30,14.85,Day 1 14:51,600.0
X3462,14,7,1.5,Day 1 01:30,14.85,Day 1 14:51,600.0
X3463,7,14,4.5,Day 1 04:30,17.85,Day 1 17:51,600.0
X3464,14,7,4.5,Day 1 04:30,17.85,Day 1 17:51,600.0
X3465,7,14,7.5,Day 1 07:30,20.85,Day 1 20:51,600.0
X3466,14,7,7.5,Day 1 07:30,20.85,Day 1 20:51,600.0
X3467,7,14,10.5,Day 1 10:30,23.85,Day 1 23:51,600.0
X3468,14,7,10.5,Day 1 10:30,23.85,Day 1 23:51,600.0
X3469,7,14,13.5,Day 1 13:30,26.85,Day 2 02:51,600.0
X3470,14,7,13.5,Day 1 13:30,26.85,Day 2 02:51,600.0
X3471,7,14,16.5,Day 1 16:30,29.85,Day 2 05:51,600.0
X3472,14,7,16.5,Day 1 16:30,29.85,Day 2 05:51,600.0
X3473,7,14,19.5,Day 1 19:30,32.85,Day 2 08:51,600.0
X3474,14,7,19.5,Day 1 19:30,32.85,Day 2 08:51,600.0
X3475,7,14,22.5,Day 1 22:30,35.85,Day 2 11:51,600.0
X3476,14,7,22.5,Day 1 22:30,35.85,Day 2 11:51,600.0
X3477,7,14,25.5,Day 2 01:30,38.85,Day 2 14:51,600.0
X3478,14,7,25.5,Day 2 01:30,38.85,Day 2 14:51,600.0
X3479,7,14,28.5,Day 2 04:30,41.85,Day 2 17:51,600.0
X3480,14,7,28.5,Day 2 04:30,41.85,Day 2 17:51,600.0
X3481,7,14,31.5,Day 2 07:30,44.85,Day 2 20:51,600.0
X3482,14,7,31.5,Day 2 07:30,44.85,Day 2 20:51,600.0
X3483,7,14,34.5,Day 2 10:30,47.85,Day 2 23:51,600.0
X3484,14,7,34.5,Day 2 10:30,47.85,Day 2 23:51,600.0
X3485,7,14,37.5,Day 2 13:30,50.85,Day 3 02:51,600.0
X3486,14,7,37.5,Day 2 13:30,50.85,Day 3 02:51,600.0
X3487,7,14,40.5,Day 2 16:30,53.85,Day 3 05:51,600.0
X3488,14,7,40.5,Day 2 16:30,53.85,Day 3 05:51,600.0
X3489,7,14,43.5,Day 2 19:30,56.85,Day 3 08:51,600.0
X3490,14,7,43.5,Day 2 19:30,56.85,Day 3 08:51,600.0
X3491,7,14,46.5,Day 2 22:30,59.85,Day 3 11:51,600.0
X3492,14,7,46.5,Day 2 22:30,59.85,Day 3 11:51,600.0
X3493,7,15,1.5,Day 1 01:30,19.83,Day 1 19:50,600.0
X3494,15,7,1.5,Day 1 01:30,19.83,Day 1 19:50,600.0
X3495,7,15,4.5,Day 1 04:30,22.83,Day 1 22:50,600.0
X3496,15,7,4.5,Day 1 04:30,22.83,Day 1 22:50,600.0
X3497,7,15,7.5,Day 1 07:30,25.83,Day 2 01:50,600.0
X3498,15,7,7.5,Day 1 07:30,25.83,Day 2 01:50,600.0
X3499,7,15,10.5,Day 1 10:30,28.83,Day 2 04:50,600.0
X3500,15,7,10.5,Day 1 10:30,28.83,Day 2 04:50,600.0
X3501,7,15,13.5,Day 1 13:30,31.83,Day 2 07:50,600.0
X3502,15,7,13.5,Day 1 13:30,31.83,Day 2 07:50,600.0
X3503,7,15,16.5,Day 1 16:30,34.83,Day 2 10:50,600.0
X3504,15,7,16.5,Day 1 16:30,34.83,Day 2 10:50,600.0
X3505,7,15,19.5,Day 1 19:30,37.83,Day 2 13:50,600.0
X3506,15,7,19.5,Day 1 19:30,37.83,Day 2 13:50,600.0
X3507,7,15,22.5,Day 1 22:30,40.83,Day 2 16:50,600.0
X3508,15,7,22.5,Day 1 22:30,40.83,Day 2 16:50,600.0
X3509,7,15,25.5,Day 2 01:30,43.83,Day 2 19:50,600.0
X3510,15,7,25.5,Day 2 01:30,43.83,Day 2 19:50,600.0
X3511,7,15,28.5,Day 2 04:30,46.83,Day 2 22:50,600.0
X3512,15,7,28.5,Day 2 04:30,46.83,Day 2 22:50,600.0
X3513,7,15,31.5,Day 2 07:30,49.83,Day 3 01:50,600.0
X3514,15,7,31.5,Day 2 07:30,49.83,Day 3 01:50,600.0
X3515,7,15,34.5,Day 2 10:30,52.83,Day 3 04:50,600.0
X3516,15,7,34.5,Day 2 10:30,52.83,Day 3 04:50,600.0
X3517,7,15,37.5,Day 2 13:30,55.83,Day 3 07:50,600.0
X3518,15,7,37.5,Day 2 13:30,55.83,Day 3 07:50,600.0
X3519,7,15,40.5,Day 2 16:30,58.83,Day 3 10:50,600.0
X3520,15,7,40.5,Day 2 16:30,58.83,Day 3 10:50,600.0
X3521,7,15,43.5,Day 2 19:30,61.83,Day 3 13:50,600.0
X3522,15,7,43.5,Day 2 19:30,61.83,Day 3 13:50,600.0
X3523,7,15,46.5,Day 2 22:30,64.83,Day 3 16:50,600.0
X3524,15,7,46.5,Day 2 22:30,64.83,Day 3 16:50,600.0
X3525,7,16,1.5,Day 1 01:30,19.24,Day 1 19:14,600.0
X3526,16,7,1.5,Day 1 01:30,19.24,Day 1 19:14,600.0
X3527,7,16,4.5,Day 1 04:30,22.24,Day 1 22:14,600.0
X3528,16,7,4.5,Day 1 04:30,22.24,Day 1 22:14,600.0
X3529,7,16,7.5,Day 1 07:30,25.24,Day 2 01:14,600.0
X3530,16,7,7.5,Day 1 07:30,25.24,Day 2 01:14,600.0
X3531,7,16,10.5,Day 1 10:30,28.24,Day 2 04:14,600.0
X3532,16,7,10.5,Day 1 10:30,28.24,Day 2 04:14,600.0
X3533,7,16,13.5,Day 1 13:30,31.24,Day 2 07:14,600.0
X3534,16,7,13.5,Day 1 13:30,31.24,Day 2 07:14,600.0
X3535,7,16,16.5,Day 1 16:30,34.24,Day 2 10:14,600.0
X3536,16,7,16.5,Day 1 16:30,34.24,Day 2 10:14,600.0
X3537,7,16,19.5,Day 1 19:30,37.24,Day 2 13:14,600.0
X3538,16,7,19.5,Day 1 19:30,37.24,Day 2 13:14,600.0
X3539,7,16,22.5,Day 1 22:30,40.24,Day 2 16:14,600.0
X3540,16,7,22.5,Day 1 22:30,40.24,Day 2 16:14,600.0
X3541,7,16,25.5,Day 2 01:30,43.24,Day 2 19:14,600.0
X3542,16,7,25.5,Day 2 01:30,43.24,Day 2 19:14,600.0
X3543,7,16,28.5,Day 2 04:30,46.24,Day 2 22:14,600.0
X3544,16,7,28.5,Day 2 04:30,46.24,Day 2 22:14,600.0
X3545,7,16,31.5,Day 2 07:30,49.24,Day 3 01:14,600.0
X3546,16,7,31.5,Day 2 07:30,49.24,Day 3 01:14,600.0
X3547,7,16,34.5,Day 2 10:30,52.24,Day 3 04:14,600.0
X3548,16,7,34.5,Day 2 10:30,52.24,Day 3 04:14,600.0
X3549,7,16,37.5,Day 2 13:30,55.24,Day 3 07:14,600.0
X3550,16,7,37.5,Day 2 13:30,55.24,Day 3 07:14,600.0
X3551,7,16,40.5,Day 2 16:30,58.24,Day 3 10:14,600.0
X3552,16,7,40.5,Day 2 16:30,58.24,Day 3 10:14,600.0
X3553,7,16,43.5,Day 2 19:30,61.24,Day 3 13:14,600.0
X3554,16,7,43.5,Day 2 19:30,61.24,Day 3 13:14,600.0
X3555,7,16,46.5,Day 2 22:30,64.24,Day 3 16:14,600.0
X3556,16,7,46.5,Day 2 22:30,64.24,Day 3 16:14,600.0
X3557,7,17,1.5,Day 1 01:30,9.83,Day 1 09:50,600.0
X3558,17,7,1.5,Day 1 01:30,9.83,Day 1 09:50,600.0
X3559,7,17,4.5,Day 1 04:30,12.83,Day 1 12:50,600.0
X3560,17,7,4.5,Day 1 04:30,12.83,Day 1 12:50,600.0
X3561,7,17,7.5,Day 1 07:30,15.83,Day 1 15:50,600.0
X3562,17,7,7.5,Day 1 07:30,15.83,Day 1 15:50,600.0
X3563,7,17,10.5,Day 1 10:30,18.83,Day 1 18:50,600.0
X3564,17,7,10.5,Day 1 10:30,18.83,Day 1 18:50,600.0
X3565,7,17,13.5,Day 1 13:30,21.83,Day 1 21:50,600.0
X3566,17,7,13.5,Day 1 13:30,21.83,Day 1 21:50,600.0
X3567,7,17,16.5,Day 1 16:30,24.83,Day 2 00:50,600.0
X3568,17,7,16.5,Day 1 16:30,24.83,Day 2 00:50,600.0
X3569,7,17,19.5,Day 1 19:30,27.83,Day 2 03:50,600.0
X3570,17,7,19.5,Day 1 19:30,27.83,Day 2 03:50,600.0
X3571,7,17,22.5,Day 1 22:30,30.83,Day 2 06:50,600.0
X3572,17,7,22.5,Day 1 22:30,30.83,Day 2 06:50,600.0
X3573,7,17,25.5,Day 2 01:30,33.83,Day 2 09:50,600.0
X3574,17,7,25.5,Day 2 01:30,33.83,Day 2 09:50,600.0
X3575,7,17,28.5,Day 2 04:30,36.83,Day 2 12:50,600.0
X3576,17,7,28.5,Day 2 04:30,36.83,Day 2 12:50,600.0
X3577,7,17,31.5,Day 2 07:30,39.83,Day 2 15:50,600.0
X3578,17,7,31.5,Day 2 07:30,39.83,Day 2 15:50,600.0
X3579,7,17,34.5,Day 2 10:30,42.83,Day 2 18:50,600.0
X3580,17,7,34.5,Day 2 10:30,42.83,Day 2 18:50,600.0
X3581,7,17,37.5,Day 2 13:30,45.83,Day 2 21:50,600.0
X3582,17,7,37.5,Day 2 13:30,45.83,Day 2 21:50,600.0
X3583,7,17,40.5,Day 2 16:30,48.83,Day 3 00:50,600.0
X3584,17,7,40.5,Day 2 16:30,48.83,Day 3 00:50,600.0
X3585,7,17,43.5,Day 2 19:30,51.83,Day 3 03:50,600.0
X3586,17,7,43.5,Day 2 19:30,51.83,Day 3 03:50,600.0
X3587,7,17,46.5,Day 2 22:30,54.83,Day 3 06:50,600.0
X3588,17,7,46.5,Day 2 22:30,54.83,Day 3 06:50,600.0
X3589,7,18,1.5,Day 1 01:30,11.57,Day 1 11:34,600.0
X3590,18,7,1.5,Day 1 01:30,11.57,Day 1 11:34,600.0
X3591,7,18,4.5,Day 1 04:30,14.57,Day 1 14:34,600.0
X3592,18,7,4.5,Day 1 04:30,14.57,Day 1 14:34,600.0
X3593,7,18,7.5,Day 1 07:30,17.57,Day 1 17:34,600.0
X3594,18,7,7.5,Day 1 07:30,17.57,Day 1 17:34,600.0
X3595,7,18,10.5,Day 1 10:30,20.57,Day 1 20:34,600.0
X3596,18,7,10.5,Day 1 10:30,20.57,Day 1 20:34,600.0
X3597,7,18,13.5,Day 1 13:30,23.57,Day 1 23:34,600.0
X3598,18,7,13.5,Day 1 13:30,23.57,Day 1 23:34,600.0
X3599,7,18,16.5,Day 1 16:30,26.57,Day 2 02:34,600.0
X3600,18,7,16.5,Day 1 16:30,26.57,Day 2 02:34,600.0
X3601,7,18,19.5,Day 1 19:30,29.57,Day 2 05:34,600.0
X3602,18,7,19.5,Day 1 19:30,29.57,Day 2 05:34,600.0
X3603,7,18,22.5,Day 1 22:30,32.57,Day 2 08:34,600.0
X3604,18,7,22.5,Day 1 22:30,32.57,Day 2 08:34,600.0
X3605,7,18,25.5,Day 2 01:30,35.57,Day 2 11:34,600.0
X3606,18,7,25.5,Day 2 01:30,35.57,Day 2 11:34,600.0
X3607,7,18,28.5,Day 2 04:30,38.57,Day 2 14:34,600.0
X3608,18,7,28.5,Day 2 04:30,38.57,Day 2 14:34,600.0
X3609,7,18,31.5,Day 2 07:30,41.57,Day 2 17:34,600.0
X3610,18,7,31.5,Day 2 07:30,41.57,Day 2 17:34,600.0
X3611,7,18,34.5,Day 2 10:30,44.57,Day 2 20:34,600.0
X3612,18,7,34.5,Day 2 10:30,44.57,Day 2 20:34,600.0
X3613,7,18,37.5,Day 2 13:30,47.57,Day 2 23:34,600.0
X3614,18,7,37.5,Day 2 13:30,47.57,Day 2 23:34,600.0
X3615,7,18,40.5,Day 2 16:30,50.57,Day 3 02:34,600.0
X3616,18,7,40.5,Day 2 16:30,50.57,Day 3 02:34,600.0
X3617,7,18,43.5,Day 2 19:30,53.57,Day 3 05:34,600.0
X3618,18,7,43.5,Day 2 19:30,53.57,Day 3 05:34,600.0
X3619,7,18,46.5,Day 2 22:30,56.57,Day 3 08:34,600.0
X3620,18,7,46.5,Day 2 22:30,56.57,Day 3 08:34,600.0
X3621,7,19,1.5,Day 1 01:30,16.16,Day 1 16:10,600.0
X3622,19,7,1.5,Day 1 01:30,16.16,Day 1 16:10,600.0
X3623,7,19,4.5,Day 1 04:30,19.16,Day 1 19:10,600.0
X3624,19,7,4.5,Day 1 04:30,19.16,Day 1 19:10,600.0
X3625,7,19,7.5,Day 1 07:30,22.16,Day 1 22:10,600.0
